transaction_id,order_id,product_id,quantity,discount,amount
TXN002148,ORD01505,P005,1,0.15,10200.0
TXN002149,ORD01506,P012,1,0.08,4140.0
TXN002150,ORD01506,P009,2,0.02,2352.0
TXN002151,ORD01507,P006,1,0.08,13800.0
TXN002152,ORD01508,P009,2,0.1,2160.0
TXN002153,ORD01508,P002,3,0.1,75600.0
TXN002154,ORD01509,P002,3,0.02,82320.0
TXN002155,ORD01510,P002,1,0.05,26600.0
TXN002156,ORD01511,P011,1,0.08,20240.0
TXN002157,ORD01511,P003,1,0.02,3430.0
TXN002158,ORD01512,P007,1,0.1,1620.0
TXN002159,ORD01512,P006,4,0.0,60000.0
TXN002160,ORD01513,P010,4,0.05,53200.0
TXN002161,ORD01514,P010,2,0.05,26600.0
TXN002162,ORD01515,P006,1,0.1,13500.0
TXN002163,ORD01516,P001,4,0.05,247000.0
TXN002164,ORD01516,P002,1,0.02,27440.0
TXN002165,ORD01517,P003,1,0.02,3430.0
TXN002166,ORD01517,P002,3,0.0,84000.0
TXN002167,ORD01518,P002,1,0.15,23800.0
TXN002168,ORD01519,P010,1,0.02,13720.0
TXN002169,ORD01520,P009,2,0.0,2400.0
TXN002170,ORD01521,P005,2,0.02,23520.0
TXN002171,ORD01521,P012,3,0.08,12420.0
TXN002172,ORD01522,P010,3,0.0,42000.0
TXN002173,ORD01523,P005,3,0.05,34200.0
TXN002174,ORD01524,P001,1,0.1,58500.0
TXN002175,ORD01525,P003,3,0.05,9975.0
TXN002176,ORD01525,P010,1,0.02,13720.0
TXN002177,ORD01526,P009,1,0.02,1176.0
TXN002178,ORD01526,P010,1,0.15,11900.0
TXN002179,ORD01527,P003,1,0.08,3220.0
TXN002180,ORD01527,P012,2,0.02,8820.0
TXN002181,ORD01528,P002,1,0.1,25200.0
TXN002182,ORD01529,P002,2,0.15,47600.0
TXN002183,ORD01530,P002,2,0.1,50400.0
TXN002184,ORD01530,P009,2,0.08,2208.0
TXN002185,ORD01531,P001,1,0.0,65000.0
TXN002186,ORD01532,P011,1,0.05,20900.0
TXN002187,ORD01532,P003,3,0.15,8925.0
TXN002188,ORD01533,P005,2,0.08,22080.0
TXN002189,ORD01534,P009,2,0.05,2280.0
TXN002190,ORD01535,P009,2,0.1,2160.0
TXN002191,ORD01535,P002,1,0.0,28000.0
TXN002192,ORD01536,P008,2,0.0,4400.0
TXN002193,ORD01537,P009,2,0.02,2352.0
TXN002194,ORD01537,P004,1,0.0,18000.0
TXN002195,ORD01538,P009,3,0.15,3060.0
TXN002196,ORD01539,P008,1,0.02,2156.0
TXN002197,ORD01539,P010,1,0.1,12600.0
TXN002198,ORD01540,P004,1,0.05,17100.0
TXN002199,ORD01541,P009,4,0.1,4320.0
TXN002200,ORD01542,P003,1,0.05,3325.0
TXN002201,ORD01542,P007,3,0.15,4590.0
TXN002202,ORD01542,P001,2,0.08,119600.0
TXN002203,ORD01543,P005,5,0.1,54000.0
TXN002204,ORD01544,P003,1,0.05,3325.0
TXN002205,ORD01545,P002,1,0.0,28000.0
TXN002206,ORD01546,P002,3,0.02,82320.0
TXN002207,ORD01546,P007,1,0.08,1656.0
TXN002208,ORD01547,P004,1,0.05,17100.0
TXN002209,ORD01547,P007,1,0.02,1764.0
TXN002210,ORD01547,P011,2,0.1,39600.0
TXN002211,ORD01548,P011,1,0.08,20240.0
TXN002212,ORD01549,P001,2,0.05,123500.0
TXN002213,ORD01550,P011,2,0.0,44000.0
TXN002214,ORD01551,P011,3,0.02,64680.0
TXN002215,ORD01552,P004,3,0.0,54000.0
TXN002216,ORD01553,P012,4,0.08,16560.0
TXN002217,ORD01554,P005,4,0.05,45600.0
TXN002218,ORD01555,P005,3,0.0,36000.0
TXN002219,ORD01556,P012,1,0.15,3825.0
TXN002220,ORD01557,P012,2,0.0,9000.0
TXN002221,ORD01558,P006,4,0.15,51000.0
TXN002222,ORD01559,P005,1,0.0,12000.0
TXN002223,ORD01559,P009,4,0.08,4416.0
TXN002224,ORD01560,P004,1,0.08,16560.0
TXN002225,ORD01560,P001,1,0.08,59800.0
TXN002226,ORD01561,P011,3,0.08,60720.0
TXN002227,ORD01562,P006,4,0.1,54000.0
TXN002228,ORD01562,P011,1,0.08,20240.0
TXN002229,ORD01563,P012,1,0.08,4140.0
TXN002230,ORD01564,P001,1,0.02,63700.0
TXN002231,ORD01564,P003,1,0.02,3430.0
TXN002232,ORD01565,P003,2,0.05,6650.0
TXN002233,ORD01566,P009,1,0.0,1200.0
TXN002234,ORD01567,P004,1,0.08,16560.0
TXN002235,ORD01568,P012,1,0.1,4050.0
TXN002236,ORD01568,P001,1,0.1,58500.0
TXN002237,ORD01568,P009,1,0.08,1104.0
TXN002238,ORD01569,P012,3,0.05,12825.0
TXN002239,ORD01570,P002,4,0.15,95200.0
TXN002240,ORD01571,P003,5,0.15,14875.0
TXN002241,ORD01571,P004,1,0.08,16560.0
TXN002242,ORD01572,P008,5,0.05,10450.0
TXN002243,ORD01572,P003,3,0.05,9975.0
TXN002244,ORD01573,P005,2,0.08,22080.0
TXN002245,ORD01574,P008,1,0.02,2156.0
TXN002246,ORD01575,P011,1,0.0,22000.0
TXN002247,ORD01576,P003,1,0.0,3500.0
TXN002248,ORD01577,P008,1,0.1,1980.0
TXN002249,ORD01577,P011,3,0.0,66000.0
TXN002250,ORD01577,P005,1,0.05,11400.0
TXN002251,ORD01578,P003,3,0.15,8925.0
TXN002252,ORD01578,P009,1,0.15,1020.0
TXN002253,ORD01579,P009,1,0.15,1020.0
TXN002254,ORD01579,P007,3,0.02,5292.0
TXN002255,ORD01580,P001,1,0.08,59800.0
TXN002256,ORD01581,P010,4,0.02,54880.0
TXN002257,ORD01582,P002,3,0.1,75600.0
TXN002258,ORD01583,P001,3,0.0,195000.0
TXN002259,ORD01584,P003,2,0.0,7000.0
TXN002260,ORD01584,P008,2,0.15,3740.0
TXN002261,ORD01585,P001,5,0.0,325000.0
TXN002262,ORD01586,P011,1,0.15,18700.0
TXN002263,ORD01587,P009,1,0.08,1104.0
TXN002264,ORD01588,P008,1,0.0,2200.0
TXN002265,ORD01589,P008,1,0.1,1980.0
TXN002266,ORD01590,P004,1,0.1,16200.0
TXN002267,ORD01591,P010,1,0.08,12880.0
TXN002268,ORD01592,P004,1,0.1,16200.0
TXN002269,ORD01593,P002,1,0.08,25760.0
TXN002270,ORD01593,P001,1,0.15,55250.0
TXN002271,ORD01594,P010,3,0.02,41160.0
TXN002272,ORD01594,P002,2,0.08,51520.0
TXN002273,ORD01594,P001,2,0.1,117000.0
TXN002274,ORD01595,P005,3,0.15,30600.0
TXN002275,ORD01596,P001,1,0.05,61750.0
TXN002276,ORD01597,P003,4,0.15,11900.0
TXN002277,ORD01598,P004,2,0.05,34200.0
TXN002278,ORD01599,P010,1,0.1,12600.0
TXN002279,ORD01600,P003,1,0.15,2975.0
TXN002280,ORD01600,P007,1,0.05,1710.0
TXN002281,ORD01601,P003,2,0.05,6650.0
TXN002282,ORD01602,P009,1,0.1,1080.0
TXN002283,ORD01603,P003,3,0.1,9450.0
TXN002284,ORD01604,P005,4,0.15,40800.0
TXN002285,ORD01605,P002,2,0.0,56000.0
TXN002286,ORD01605,P001,2,0.1,117000.0
TXN002287,ORD01606,P001,1,0.0,65000.0
TXN002288,ORD01607,P006,2,0.05,28500.0
TXN002289,ORD01608,P010,1,0.15,11900.0
TXN002290,ORD01609,P012,2,0.1,8100.0
TXN002291,ORD01610,P001,1,0.02,63700.0
TXN002292,ORD01610,P004,2,0.0,36000.0
TXN002293,ORD01611,P002,3,0.0,84000.0
TXN002294,ORD01612,P007,1,0.05,1710.0
TXN002295,ORD01612,P012,1,0.0,4500.0
TXN002296,ORD01613,P004,1,0.0,18000.0
TXN002297,ORD01613,P008,1,0.1,1980.0
TXN002298,ORD01614,P002,5,0.02,137200.0
TXN002299,ORD01615,P011,2,0.0,44000.0
TXN002300,ORD01615,P012,3,0.08,12420.0
TXN002301,ORD01616,P005,1,0.1,10800.0
TXN002302,ORD01616,P001,2,0.0,130000.0
TXN002303,ORD01616,P006,1,0.05,14250.0
TXN002304,ORD01617,P008,3,0.02,6468.0
TXN002305,ORD01618,P003,2,0.05,6650.0
TXN002306,ORD01619,P001,2,0.08,119600.0
TXN002307,ORD01620,P010,2,0.05,26600.0
TXN002308,ORD01621,P004,3,0.0,54000.0
TXN002309,ORD01622,P006,1,0.15,12750.0
TXN002310,ORD01622,P007,1,0.0,1800.0
TXN002311,ORD01623,P009,2,0.08,2208.0
TXN002312,ORD01624,P002,4,0.08,103040.0
TXN002313,ORD01625,P006,4,0.15,51000.0
TXN002314,ORD01626,P001,1,0.05,61750.0
TXN002315,ORD01627,P008,2,0.05,4180.0
TXN002316,ORD01628,P006,5,0.15,63750.0
TXN002317,ORD01629,P004,1,0.1,16200.0
TXN002318,ORD01629,P009,2,0.1,2160.0
TXN002319,ORD01630,P004,2,0.08,33120.0
TXN002320,ORD01631,P009,2,0.15,2040.0
TXN002321,ORD01631,P011,3,0.15,56100.0
TXN002322,ORD01632,P008,3,0.0,6600.0
TXN002323,ORD01633,P012,1,0.15,3825.0
TXN002324,ORD01634,P011,1,0.0,22000.0
TXN002325,ORD01635,P009,1,0.1,1080.0
TXN002326,ORD01635,P001,4,0.08,239200.0
TXN002327,ORD01636,P008,1,0.15,1870.0
TXN002328,ORD01637,P010,2,0.05,26600.0
TXN002329,ORD01638,P007,1,0.08,1656.0
TXN002330,ORD01638,P006,4,0.1,54000.0
TXN002331,ORD01639,P002,1,0.08,25760.0
TXN002332,ORD01639,P003,1,0.02,3430.0
TXN002333,ORD01640,P012,3,0.1,12150.0
TXN002334,ORD01641,P002,1,0.05,26600.0
TXN002335,ORD01642,P006,1,0.05,14250.0
TXN002336,ORD01643,P011,1,0.05,20900.0
TXN002337,ORD01644,P008,4,0.15,7480.0
TXN002338,ORD01644,P005,2,0.05,22800.0
TXN002339,ORD01645,P012,1,0.1,4050.0
TXN002340,ORD01645,P010,1,0.08,12880.0
TXN002341,ORD01646,P004,1,0.1,16200.0
TXN002342,ORD01646,P003,2,0.02,6860.0
TXN002343,ORD01647,P011,2,0.02,43120.0
TXN002344,ORD01648,P008,1,0.0,2200.0
TXN002345,ORD01649,P009,2,0.02,2352.0
TXN002346,ORD01650,P005,2,0.08,22080.0
TXN002347,ORD01651,P011,2,0.08,40480.0
TXN002348,ORD01652,P009,2,0.05,2280.0
TXN002349,ORD01652,P007,2,0.0,3600.0
TXN002350,ORD01652,P005,4,0.05,45600.0
TXN002351,ORD01653,P003,1,0.05,3325.0
TXN002352,ORD01654,P006,3,0.08,41400.0
TXN002353,ORD01654,P012,1,0.0,4500.0
TXN002354,ORD01655,P009,2,0.02,2352.0
TXN002355,ORD01656,P010,2,0.05,26600.0
TXN002356,ORD01657,P004,2,0.02,35280.0
TXN002357,ORD01658,P006,1,0.1,13500.0
TXN002358,ORD01658,P011,1,0.05,20900.0
TXN002359,ORD01659,P004,2,0.0,36000.0
TXN002360,ORD01660,P009,1,0.15,1020.0
TXN002361,ORD01660,P002,3,0.0,84000.0
TXN002362,ORD01661,P011,4,0.02,86240.0
TXN002363,ORD01662,P005,2,0.05,22800.0
TXN002364,ORD01663,P008,1,0.15,1870.0
TXN002365,ORD01663,P005,2,0.1,21600.0
TXN002366,ORD01664,P006,2,0.05,28500.0
TXN002367,ORD01665,P009,1,0.15,1020.0
TXN002368,ORD01666,P003,3,0.02,10290.0
TXN002369,ORD01667,P011,1,0.1,19800.0
TXN002370,ORD01668,P011,2,0.1,39600.0
TXN002371,ORD01669,P010,1,0.08,12880.0
TXN002372,ORD01669,P004,1,0.0,18000.0
TXN002373,ORD01670,P006,2,0.15,25500.0
TXN002374,ORD01671,P005,1,0.0,12000.0
TXN002375,ORD01672,P009,2,0.0,2400.0
TXN002376,ORD01673,P009,1,0.1,1080.0
TXN002377,ORD01673,P001,1,0.02,63700.0
TXN002378,ORD01673,P010,1,0.08,12880.0
TXN002379,ORD01674,P002,1,0.1,25200.0
TXN002380,ORD01675,P010,2,0.15,23800.0
TXN002381,ORD01676,P004,1,0.1,16200.0
TXN002382,ORD01676,P001,1,0.08,59800.0
TXN002383,ORD01677,P010,3,0.0,42000.0
TXN002384,ORD01678,P005,1,0.02,11760.0
TXN002385,ORD01679,P011,4,0.08,80960.0
TXN002386,ORD01679,P003,1,0.08,3220.0
TXN002387,ORD01680,P006,1,0.0,15000.0
TXN002388,ORD01680,P007,1,0.02,1764.0
TXN002389,ORD01681,P002,2,0.15,47600.0
TXN002390,ORD01681,P005,1,0.1,10800.0
TXN002391,ORD01682,P001,3,0.15,165750.0
TXN002392,ORD01683,P006,1,0.05,14250.0
TXN002393,ORD01684,P006,3,0.02,44100.0
TXN002394,ORD01684,P010,1,0.0,14000.0
TXN002395,ORD01685,P001,1,0.1,58500.0
TXN002396,ORD01685,P004,3,0.08,49680.0
TXN002397,ORD01686,P012,2,0.08,8280.0
TXN002398,ORD01687,P009,2,0.0,2400.0
TXN002399,ORD01688,P007,1,0.15,1530.0
TXN002400,ORD01689,P002,2,0.15,47600.0
TXN002401,ORD01689,P003,2,0.0,7000.0
TXN002402,ORD01690,P011,1,0.0,22000.0
TXN002403,ORD01691,P006,2,0.0,30000.0
TXN002404,ORD01692,P001,2,0.15,110500.0
TXN002405,ORD01693,P003,3,0.15,8925.0
TXN002406,ORD01694,P008,1,0.0,2200.0
TXN002407,ORD01694,P001,5,0.05,308750.0
TXN002408,ORD01695,P002,4,0.0,112000.0
TXN002409,ORD01696,P001,1,0.15,55250.0
TXN002410,ORD01697,P003,1,0.02,3430.0
TXN002411,ORD01697,P007,3,0.02,5292.0
TXN002412,ORD01698,P003,1,0.15,2975.0
TXN002413,ORD01699,P005,1,0.15,10200.0
TXN002414,ORD01700,P008,3,0.02,6468.0
TXN002415,ORD01701,P008,1,0.15,1870.0
TXN002416,ORD01701,P009,1,0.08,1104.0
TXN002417,ORD01702,P003,2,0.05,6650.0
TXN002418,ORD01702,P001,2,0.02,127400.0
TXN002419,ORD01702,P012,1,0.05,4275.0
TXN002420,ORD01703,P011,2,0.02,43120.0
TXN002421,ORD01704,P001,2,0.05,123500.0
TXN002422,ORD01705,P009,3,0.1,3240.0
TXN002423,ORD01705,P003,3,0.15,8925.0
TXN002424,ORD01706,P011,4,0.15,74800.0
TXN002425,ORD01706,P006,2,0.1,27000.0
TXN002426,ORD01707,P004,1,0.08,16560.0
TXN002427,ORD01708,P010,4,0.02,54880.0
TXN002428,ORD01709,P005,3,0.1,32400.0
TXN002429,ORD01710,P006,1,0.08,13800.0
TXN002430,ORD01711,P012,1,0.05,4275.0
TXN002431,ORD01711,P003,1,0.0,3500.0
TXN002432,ORD01712,P008,1,0.0,2200.0
TXN002433,ORD01713,P003,1,0.08,3220.0
TXN002434,ORD01713,P008,4,0.15,7480.0
TXN002435,ORD01714,P002,1,0.08,25760.0
TXN002436,ORD01715,P007,1,0.15,1530.0
TXN002437,ORD01715,P011,1,0.1,19800.0
TXN002438,ORD01716,P008,2,0.1,3960.0
TXN002439,ORD01717,P005,1,0.1,10800.0
TXN002440,ORD01718,P004,1,0.08,16560.0
TXN002441,ORD01718,P006,3,0.0,45000.0
TXN002442,ORD01719,P001,1,0.0,65000.0
TXN002443,ORD01720,P003,1,0.0,3500.0
TXN002444,ORD01721,P010,4,0.1,50400.0
TXN002445,ORD01722,P012,4,0.15,15300.0
TXN002446,ORD01722,P008,2,0.08,4048.0
TXN002447,ORD01723,P011,1,0.02,21560.0
TXN002448,ORD01723,P010,1,0.05,13300.0
TXN002449,ORD01724,P007,1,0.15,1530.0
TXN002450,ORD01725,P011,1,0.02,21560.0
TXN002451,ORD01725,P002,1,0.05,26600.0
TXN002452,ORD01726,P002,1,0.1,25200.0
TXN002453,ORD01727,P005,3,0.08,33120.0
TXN002454,ORD01728,P005,2,0.15,20400.0
TXN002455,ORD01729,P009,2,0.02,2352.0
TXN002456,ORD01730,P006,1,0.02,14700.0
TXN002457,ORD01731,P003,3,0.02,10290.0
TXN002458,ORD01731,P012,2,0.02,8820.0
TXN002459,ORD01732,P010,1,0.05,13300.0
TXN002460,ORD01733,P002,2,0.05,53200.0
TXN002461,ORD01733,P010,1,0.05,13300.0
TXN002462,ORD01734,P003,3,0.02,10290.0
TXN002463,ORD01734,P010,2,0.0,28000.0
TXN002464,ORD01735,P012,2,0.02,8820.0
TXN002465,ORD01736,P006,5,0.0,75000.0
TXN002466,ORD01737,P009,1,0.05,1140.0
TXN002467,ORD01738,P005,2,0.05,22800.0
TXN002468,ORD01738,P012,5,0.1,20250.0
TXN002469,ORD01738,P006,1,0.08,13800.0
TXN002470,ORD01739,P010,4,0.1,50400.0
TXN002471,ORD01740,P009,2,0.15,2040.0
TXN002472,ORD01741,P002,3,0.05,79800.0
TXN002473,ORD01741,P001,1,0.1,58500.0
TXN002474,ORD01742,P001,1,0.05,61750.0
TXN002475,ORD01743,P008,2,0.02,4312.0
TXN002476,ORD01744,P003,1,0.15,2975.0
TXN002477,ORD01745,P011,1,0.08,20240.0
TXN002478,ORD01746,P007,2,0.02,3528.0
TXN002479,ORD01747,P010,3,0.08,38640.0
TXN002480,ORD01748,P003,2,0.02,6860.0
TXN002481,ORD01749,P004,4,0.02,70560.0
TXN002482,ORD01749,P006,2,0.08,27600.0
TXN002483,ORD01750,P008,2,0.15,3740.0
TXN002484,ORD01751,P006,2,0.05,28500.0
TXN002485,ORD01752,P009,1,0.0,1200.0
TXN002486,ORD01753,P006,1,0.0,15000.0
TXN002487,ORD01754,P005,3,0.08,33120.0
TXN002488,ORD01755,P003,2,0.15,5950.0
TXN002489,ORD01756,P008,3,0.15,5610.0
TXN002490,ORD01757,P006,1,0.0,15000.0
TXN002491,ORD01757,P005,2,0.05,22800.0
TXN002492,ORD01758,P012,1,0.15,3825.0
TXN002493,ORD01758,P007,2,0.02,3528.0
TXN002494,ORD01759,P007,3,0.0,5400.0
TXN002495,ORD01760,P004,1,0.15,15300.0
TXN002496,ORD01761,P004,2,0.02,35280.0
TXN002497,ORD01761,P012,1,0.05,4275.0
TXN002498,ORD01762,P001,2,0.02,127400.0
TXN002499,ORD01763,P007,2,0.05,3420.0
TXN002500,ORD01763,P008,3,0.15,5610.0
TXN002501,ORD01764,P007,1,0.05,1710.0
TXN002502,ORD01764,P010,2,0.0,28000.0
TXN002503,ORD01764,P005,2,0.05,22800.0
TXN002504,ORD01765,P008,1,0.08,2024.0
TXN002505,ORD01766,P005,5,0.05,57000.0
TXN002506,ORD01766,P004,1,0.1,16200.0
TXN002507,ORD01767,P010,1,0.15,11900.0
TXN002508,ORD01768,P006,1,0.15,12750.0
TXN002509,ORD01769,P002,1,0.15,23800.0
TXN002510,ORD01770,P007,2,0.1,3240.0
TXN002511,ORD01771,P008,2,0.1,3960.0
TXN002512,ORD01772,P008,1,0.02,2156.0
TXN002513,ORD01772,P009,2,0.02,2352.0
TXN002514,ORD01773,P008,2,0.05,4180.0
TXN002515,ORD01773,P009,1,0.1,1080.0
TXN002516,ORD01774,P005,1,0.08,11040.0
TXN002517,ORD01774,P003,1,0.08,3220.0
TXN002518,ORD01775,P009,1,0.02,1176.0
TXN002519,ORD01776,P009,2,0.08,2208.0
TXN002520,ORD01776,P005,1,0.05,11400.0
TXN002521,ORD01777,P009,1,0.08,1104.0
TXN002522,ORD01778,P012,1,0.1,4050.0
TXN002523,ORD01779,P010,1,0.1,12600.0
TXN002524,ORD01780,P005,1,0.15,10200.0
TXN002525,ORD01781,P008,2,0.15,3740.0
TXN002526,ORD01782,P006,2,0.08,27600.0
TXN002527,ORD01783,P009,2,0.05,2280.0
TXN002528,ORD01784,P012,2,0.15,7650.0
TXN002529,ORD01784,P009,2,0.0,2400.0
TXN002530,ORD01784,P001,1,0.08,59800.0
TXN002531,ORD01785,P004,1,0.15,15300.0
TXN002532,ORD01786,P012,2,0.08,8280.0
TXN002533,ORD01787,P009,2,0.05,2280.0
TXN002534,ORD01788,P011,1,0.0,22000.0
TXN002535,ORD01788,P010,2,0.1,25200.0
TXN002536,ORD01789,P010,2,0.08,25760.0
TXN002537,ORD01789,P003,2,0.05,6650.0
TXN002538,ORD01790,P008,2,0.0,4400.0
TXN002539,ORD01790,P004,2,0.08,33120.0
TXN002540,ORD01790,P011,5,0.08,101200.0
TXN002541,ORD01791,P001,3,0.1,175500.0
TXN002542,ORD01791,P008,1,0.05,2090.0
TXN002543,ORD01792,P008,1,0.1,1980.0
TXN002544,ORD01792,P011,3,0.02,64680.0
TXN002545,ORD01793,P005,1,0.15,10200.0
TXN002546,ORD01794,P002,1,0.05,26600.0
TXN002547,ORD01794,P009,1,0.0,1200.0
TXN002548,ORD01795,P005,3,0.08,33120.0
TXN002549,ORD01795,P002,5,0.15,119000.0
TXN002550,ORD01796,P006,5,0.08,69000.0
TXN002551,ORD01796,P009,1,0.02,1176.0
TXN002552,ORD01797,P005,2,0.0,24000.0
TXN002553,ORD01797,P011,2,0.15,37400.0
TXN002554,ORD01798,P011,1,0.08,20240.0
TXN002555,ORD01799,P008,2,0.02,4312.0
TXN002556,ORD01799,P002,1,0.02,27440.0
TXN002557,ORD01800,P012,2,0.02,8820.0
TXN002558,ORD01801,P001,1,0.1,58500.0
TXN002559,ORD01802,P002,1,0.08,25760.0
TXN002560,ORD01803,P009,2,0.08,2208.0
TXN002561,ORD01803,P001,2,0.0,130000.0
TXN002562,ORD01804,P010,2,0.02,27440.0
TXN002563,ORD01804,P006,1,0.05,14250.0
TXN002564,ORD01805,P012,1,0.0,4500.0
TXN002565,ORD01806,P012,4,0.05,17100.0
TXN002566,ORD01806,P006,1,0.02,14700.0
TXN002567,ORD01806,P004,1,0.1,16200.0
TXN002568,ORD01807,P007,4,0.15,6120.0
TXN002569,ORD01807,P011,2,0.15,37400.0
TXN002570,ORD01807,P001,1,0.05,61750.0
TXN002571,ORD01808,P009,3,0.05,3420.0
TXN002572,ORD01808,P005,1,0.02,11760.0
TXN002573,ORD01809,P003,1,0.0,3500.0
TXN002574,ORD01810,P008,4,0.02,8624.0
TXN002575,ORD01811,P001,1,0.1,58500.0
TXN002576,ORD01812,P010,4,0.08,51520.0
TXN002577,ORD01813,P010,2,0.0,28000.0
TXN002578,ORD01814,P007,3,0.0,5400.0
TXN002579,ORD01815,P010,1,0.1,12600.0
TXN002580,ORD01815,P001,1,0.05,61750.0
TXN002581,ORD01816,P005,2,0.05,22800.0
TXN002582,ORD01817,P010,1,0.08,12880.0
TXN002583,ORD01817,P004,2,0.15,30600.0
TXN002584,ORD01818,P001,4,0.1,234000.0
TXN002585,ORD01819,P002,1,0.02,27440.0
TXN002586,ORD01820,P005,1,0.02,11760.0
TXN002587,ORD01820,P003,1,0.0,3500.0
TXN002588,ORD01821,P009,2,0.0,2400.0
TXN002589,ORD01822,P010,1,0.08,12880.0
TXN002590,ORD01823,P005,1,0.0,12000.0
TXN002591,ORD01824,P003,1,0.08,3220.0
TXN002592,ORD01825,P009,2,0.1,2160.0
TXN002593,ORD01826,P010,4,0.08,51520.0
TXN002594,ORD01826,P002,1,0.15,23800.0
TXN002595,ORD01826,P009,1,0.02,1176.0
TXN002596,ORD01827,P012,2,0.02,8820.0
TXN002597,ORD01828,P004,3,0.15,45900.0
TXN002598,ORD01829,P009,5,0.02,5880.0
TXN002599,ORD01830,P010,1,0.08,12880.0
TXN002600,ORD01830,P011,1,0.15,18700.0
TXN002601,ORD01831,P003,1,0.1,3150.0
TXN002602,ORD01831,P009,2,0.05,2280.0
TXN002603,ORD01832,P003,1,0.0,3500.0
TXN002604,ORD01833,P008,1,0.15,1870.0
TXN002605,ORD01834,P007,1,0.15,1530.0
TXN002606,ORD01834,P004,1,0.15,15300.0
TXN002607,ORD01834,P002,1,0.15,23800.0
TXN002608,ORD01835,P007,3,0.05,5130.0
TXN002609,ORD01836,P012,2,0.1,8100.0
TXN002610,ORD01837,P005,1,0.0,12000.0
TXN002611,ORD01838,P004,2,0.1,32400.0
TXN002612,ORD01839,P004,1,0.08,16560.0
TXN002613,ORD01840,P006,2,0.02,29400.0
TXN002614,ORD01841,P004,1,0.1,16200.0
TXN002615,ORD01842,P001,5,0.1,292500.0
TXN002616,ORD01843,P011,3,0.08,60720.0
TXN002617,ORD01844,P010,1,0.1,12600.0
TXN002618,ORD01845,P009,2,0.1,2160.0
TXN002619,ORD01846,P011,3,0.1,59400.0
TXN002620,ORD01847,P007,1,0.1,1620.0
TXN002621,ORD01848,P005,3,0.08,33120.0
TXN002622,ORD01849,P007,2,0.0,3600.0
TXN002623,ORD01849,P008,1,0.15,1870.0
TXN002624,ORD01850,P004,2,0.1,32400.0
TXN002625,ORD01851,P009,2,0.0,2400.0
TXN002626,ORD01852,P008,3,0.08,6072.0
TXN002627,ORD01853,P004,2,0.08,33120.0
TXN002628,ORD01853,P009,1,0.15,1020.0
TXN002629,ORD01854,P010,3,0.05,39900.0
TXN002630,ORD01855,P011,2,0.1,39600.0
TXN002631,ORD01855,P005,4,0.02,47040.0
TXN002632,ORD01855,P010,2,0.0,28000.0
TXN002633,ORD01856,P008,3,0.08,6072.0
TXN002634,ORD01856,P002,2,0.1,50400.0
TXN002635,ORD01857,P009,2,0.05,2280.0
TXN002636,ORD01857,P001,1,0.15,55250.0
TXN002637,ORD01858,P008,1,0.15,1870.0
TXN002638,ORD01858,P004,1,0.15,15300.0
TXN002639,ORD01858,P009,1,0.05,1140.0
TXN002640,ORD01859,P003,2,0.1,6300.0
TXN002641,ORD01860,P003,3,0.0,10500.0
TXN002642,ORD01861,P001,1,0.02,63700.0
TXN002643,ORD01861,P003,5,0.15,14875.0
TXN002644,ORD01862,P002,1,0.02,27440.0
TXN002645,ORD01863,P010,3,0.1,37800.0
TXN002646,ORD01864,P005,1,0.08,11040.0
TXN002647,ORD01864,P004,2,0.02,35280.0
TXN002648,ORD01864,P012,2,0.05,8550.0
TXN002649,ORD01865,P006,4,0.05,57000.0
TXN002650,ORD01865,P004,2,0.15,30600.0
TXN002651,ORD01865,P005,4,0.1,43200.0
TXN002652,ORD01866,P006,2,0.15,25500.0
TXN002653,ORD01867,P010,1,0.05,13300.0
TXN002654,ORD01868,P003,3,0.15,8925.0
TXN002655,ORD01868,P002,5,0.15,119000.0
TXN002656,ORD01868,P001,5,0.08,299000.0
TXN002657,ORD01869,P005,2,0.1,21600.0
TXN002658,ORD01870,P002,1,0.08,25760.0
TXN002659,ORD01870,P004,1,0.15,15300.0
TXN002660,ORD01871,P010,1,0.1,12600.0
TXN002661,ORD01871,P004,1,0.1,16200.0
TXN002662,ORD01872,P003,3,0.08,9660.0
TXN002663,ORD01873,P006,5,0.08,69000.0
TXN002664,ORD01874,P002,2,0.08,51520.0
TXN002665,ORD01875,P012,1,0.05,4275.0
TXN002666,ORD01876,P008,2,0.02,4312.0
TXN002667,ORD01876,P010,4,0.0,56000.0
TXN002668,ORD01877,P011,1,0.15,18700.0
TXN002669,ORD01878,P005,1,0.02,11760.0
TXN002670,ORD01879,P006,1,0.08,13800.0
TXN002671,ORD01880,P008,1,0.1,1980.0
TXN002672,ORD01880,P010,1,0.08,12880.0
TXN002673,ORD01881,P002,1,0.08,25760.0
TXN002674,ORD01882,P006,1,0.0,15000.0
TXN002675,ORD01883,P005,1,0.15,10200.0
TXN002676,ORD01883,P011,1,0.0,22000.0
TXN002677,ORD01884,P002,3,0.15,71400.0
TXN002678,ORD01884,P007,1,0.08,1656.0
TXN002679,ORD01885,P003,2,0.15,5950.0
TXN002680,ORD01885,P011,2,0.05,41800.0
TXN002681,ORD01886,P012,1,0.1,4050.0
TXN002682,ORD01886,P002,2,0.02,54880.0
TXN002683,ORD01887,P002,3,0.0,84000.0
TXN002684,ORD01888,P011,3,0.08,60720.0
