order_id,customer_id,order_date,sales_channel,order_status
ORD02063,CUST0045,2025-02-18,Store,Completed
ORD02064,CUST0411,2024-09-13,Store,Completed
ORD02065,CUST0063,2024-12-13,Distributor,Completed
ORD02066,CUST0496,2025-05-06,Distributor,Completed
ORD02067,CUST0034,2024-09-03,Distributor,Completed
ORD02068,CUST0033,2025-01-28,Store,Cancelled
ORD02069,CUST0100,2025-03-14,Distributor,Cancelled
ORD02070,CUST0245,2024-06-02,Store,Completed
ORD02071,CUST0373,2025-11-04,Store,Cancelled
ORD02072,CUST0415,2024-05-30,Online,Completed
ORD02073,CUST0127,2024-07-09,Online,Completed
ORD02074,CUST0057,2024-04-10,Store,Completed
ORD02075,CUST0229,2024-12-30,Store,Cancelled
ORD02076,CUST0157,2024-11-12,Store,Completed
ORD02077,CUST0291,2024-02-19,Store,Completed
ORD02078,CUST0078,2025-03-15,Store,Completed
ORD02079,CUST0271,2024-03-13,Online,Completed
ORD02080,CUST0080,2024-01-23,Online,Completed
ORD02081,CUST0483,2024-06-25,Distributor,Completed
ORD02082,CUST0336,2024-03-08,Distributor,Completed
ORD02083,CUST0425,2025-07-26,Distributor,Completed
ORD02084,CUST0234,2024-06-10,Store,Completed
ORD02085,CUST0173,2025-09-06,Online,Completed
ORD02086,CUST0461,2025-01-12,Online,Cancelled
ORD02087,CUST0445,2025-07-10,Store,Cancelled
ORD02088,CUST0451,2024-06-05,Store,Completed
ORD02089,CUST0080,2025-10-07,Store,Completed
ORD02090,CUST0457,2025-01-19,Store,Completed
ORD02091,CUST0246,2025-05-15,Online,Cancelled
ORD02092,CUST0326,2024-06-13,Store,Completed
ORD02093,CUST0385,2024-02-15,Store,Completed
ORD02094,CUST0059,2024-09-06,Store,Completed
ORD02095,CUST0451,2024-01-23,Distributor,Completed
ORD02096,CUST0239,2024-08-03,Online,Cancelled
ORD02097,CUST0454,2025-04-16,Distributor,Completed
ORD02098,CUST0067,2024-03-05,Online,Completed
ORD02099,CUST0216,2025-01-03,Online,Completed
ORD02100,CUST0356,2025-09-28,Store,Completed
ORD02101,CUST0493,2025-12-08,Online,Completed
ORD02102,CUST0428,2025-11-18,Distributor,Completed
ORD02103,CUST0266,2025-10-25,Distributor,Completed
ORD02104,CUST0023,2024-10-12,Store,Completed
ORD02105,CUST0100,2025-04-13,Online,Cancelled
ORD02106,CUST0078,2024-02-26,Store,Completed
ORD02107,CUST0253,2025-09-20,Distributor,Cancelled
ORD02108,CUST0131,2025-05-17,Online,Completed
ORD02109,CUST0153,2025-08-11,Store,Cancelled
ORD02110,CUST0359,2024-05-26,Distributor,Cancelled
ORD02111,CUST0442,2025-12-26,Store,Completed
ORD02112,CUST0288,2025-01-10,Online,Completed
ORD02113,CUST0163,2024-03-17,Distributor,Completed
ORD02114,CUST0079,2024-09-06,Online,Completed
ORD02115,CUST0301,2024-06-19,Distributor,Completed
ORD02116,CUST0486,2025-11-01,Distributor,Completed
ORD02117,CUST0029,2025-10-11,Store,Completed
ORD02118,CUST0348,2024-09-07,Store,Completed
ORD02119,CUST0230,2024-08-03,Online,Completed
ORD02120,CUST0414,2025-03-17,Store,Completed
ORD02121,CUST0360,2025-04-23,Online,Completed
ORD02122,CUST0136,2025-07-01,Store,Completed
ORD02123,CUST0150,2025-11-03,Online,Completed
ORD02124,CUST0362,2024-09-17,Store,Completed
ORD02125,CUST0283,2024-02-14,Store,Cancelled
ORD02126,CUST0042,2025-12-31,Online,Completed
ORD02127,CUST0472,2024-03-18,Distributor,Completed
ORD02128,CUST0230,2025-05-27,Store,Completed
ORD02129,CUST0207,2024-06-10,Online,Completed
ORD02130,CUST0081,2024-05-15,Distributor,Cancelled
ORD02131,CUST0164,2024-06-20,Store,Completed
ORD02132,CUST0377,2024-05-31,Distributor,Completed
ORD02133,CUST0275,2024-08-28,Store,Completed
ORD02134,CUST0232,2024-11-03,Distributor,Completed
ORD02135,CUST0153,2025-01-01,Store,Completed
ORD02136,CUST0470,2025-06-12,Distributor,Cancelled
ORD02137,CUST0183,2024-12-04,Store,Completed
ORD02138,CUST0086,2025-07-21,Distributor,Completed
ORD02139,CUST0415,2025-06-20,Distributor,Completed
ORD02140,CUST0356,2025-03-17,Distributor,Completed
ORD02141,CUST0421,2024-07-03,Online,Completed
ORD02142,CUST0259,2025-11-03,Distributor,Completed
ORD02143,CUST0037,2025-02-22,Online,Completed
ORD02144,CUST0244,2024-11-26,Store,Completed
ORD02145,CUST0343,2025-04-04,Store,Completed
ORD02146,CUST0392,2024-07-14,Store,Cancelled
ORD02147,CUST0191,2024-04-26,Store,Completed
ORD02148,CUST0386,2025-05-06,Store,Completed
ORD02149,CUST0256,2025-08-11,Distributor,Completed
ORD02150,CUST0056,2025-08-30,Online,Completed
ORD02151,CUST0278,2025-02-02,Store,Completed
ORD02152,CUST0095,2025-08-18,Distributor,Completed
ORD02153,CUST0389,2025-04-26,Distributor,Completed
ORD02154,CUST0007,2024-07-26,Online,Completed
ORD02155,CUST0259,2025-12-29,Online,Completed
ORD02156,CUST0052,2024-05-19,Distributor,Completed
ORD02157,CUST0477,2025-08-15,Store,Completed
ORD02158,CUST0193,2025-09-06,Store,Completed
ORD02159,CUST0013,2025-07-29,Online,Cancelled
ORD02160,CUST0271,2024-09-18,Store,Completed
ORD02161,CUST0008,2025-09-03,Distributor,Completed
ORD02162,CUST0379,2025-04-12,Store,Completed
ORD02163,CUST0150,2024-11-23,Distributor,Completed
ORD02164,CUST0123,2025-01-30,Store,Completed
ORD02165,CUST0488,2024-07-06,Online,Completed
ORD02166,CUST0113,2024-08-05,Store,Completed
ORD02167,CUST0334,2025-07-13,Distributor,Completed
ORD02168,CUST0339,2025-03-23,Distributor,Cancelled
ORD02169,CUST0079,2025-09-25,Store,Completed
ORD02170,CUST0071,2024-04-16,Distributor,Completed
ORD02171,CUST0294,2025-05-19,Store,Completed
ORD02172,CUST0249,2024-12-06,Online,Completed
ORD02173,CUST0336,2025-04-03,Distributor,Completed
ORD02174,CUST0152,2025-07-24,Store,Cancelled
ORD02175,CUST0414,2025-05-09,Store,Cancelled
ORD02176,CUST0116,2024-04-06,Distributor,Completed
ORD02177,CUST0414,2025-03-26,Distributor,Completed
ORD02178,CUST0377,2025-12-22,Store,Completed
ORD02179,CUST0183,2024-02-26,Online,Cancelled
ORD02180,CUST0110,2025-05-10,Store,Completed
ORD02181,CUST0086,2024-04-28,Online,Completed
ORD02182,CUST0475,2024-06-01,Distributor,Completed
ORD02183,CUST0210,2024-08-31,Online,Cancelled
ORD02184,CUST0128,2024-08-26,Store,Completed
ORD02185,CUST0269,2025-02-03,Online,Completed
ORD02186,CUST0400,2024-10-13,Distributor,Cancelled
ORD02187,CUST0125,2024-07-04,Distributor,Completed
ORD02188,CUST0327,2025-12-11,Distributor,Cancelled
ORD02189,CUST0461,2024-08-21,Online,Completed
ORD02190,CUST0333,2024-07-12,Distributor,Cancelled
ORD02191,CUST0059,2024-03-21,Distributor,Cancelled
ORD02192,CUST0041,2025-04-12,Online,Completed
ORD02193,CUST0410,2024-08-25,Store,Completed
ORD02194,CUST0146,2024-10-21,Store,Completed
ORD02195,CUST0131,2024-04-17,Online,Completed
ORD02196,CUST0440,2025-10-19,Distributor,Cancelled
ORD02197,CUST0167,2024-04-13,Distributor,Completed
ORD02198,CUST0083,2025-09-23,Distributor,Completed
ORD02199,CUST0120,2025-05-09,Online,Completed
ORD02200,CUST0438,2025-01-08,Distributor,Completed
ORD02201,CUST0099,2025-08-31,Online,Completed
ORD02202,CUST0366,2024-04-30,Online,Completed
ORD02203,CUST0205,2025-06-18,Online,Cancelled
ORD02204,CUST0078,2025-08-18,Distributor,Cancelled
ORD02205,CUST0281,2024-03-27,Store,Completed
ORD02206,CUST0155,2025-08-09,Distributor,Completed
ORD02207,CUST0004,2025-11-08,Distributor,Completed
ORD02208,CUST0110,2024-02-07,Distributor,Completed
ORD02209,CUST0291,2024-09-14,Online,Completed
ORD02210,CUST0473,2025-08-08,Distributor,Cancelled
ORD02211,CUST0425,2024-01-13,Store,Cancelled
ORD02212,CUST0389,2025-08-02,Store,Completed
ORD02213,CUST0043,2024-05-03,Store,Completed
ORD02214,CUST0473,2025-12-10,Distributor,Completed
ORD02215,CUST0343,2024-03-16,Online,Completed
ORD02216,CUST0103,2025-06-19,Distributor,Completed
ORD02217,CUST0404,2024-06-20,Distributor,Completed
ORD02218,CUST0398,2025-12-05,Store,Completed
ORD02219,CUST0141,2025-09-30,Distributor,Completed
ORD02220,CUST0002,2025-09-02,Store,Cancelled
ORD02221,CUST0220,2024-11-25,Store,Completed
ORD02222,CUST0101,2025-05-18,Store,Completed
ORD02223,CUST0133,2024-10-31,Store,Completed
ORD02224,CUST0212,2025-06-19,Store,Cancelled
ORD02225,CUST0284,2024-09-04,Online,Completed
ORD02226,CUST0334,2025-10-22,Online,Completed
ORD02227,CUST0146,2025-08-02,Online,Completed
ORD02228,CUST0388,2025-08-04,Distributor,Completed
ORD02229,CUST0219,2024-12-05,Online,Completed
ORD02230,CUST0307,2024-01-09,Online,Completed
ORD02231,CUST0395,2024-03-13,Online,Completed
ORD02232,CUST0235,2025-07-30,Online,Cancelled
ORD02233,CUST0310,2024-12-14,Store,Cancelled
ORD02234,CUST0159,2025-08-25,Store,Completed
ORD02235,CUST0116,2025-07-27,Distributor,Completed
ORD02236,CUST0414,2025-07-29,Distributor,Completed
ORD02237,CUST0279,2024-11-26,Online,Cancelled
ORD02238,CUST0339,2025-05-11,Store,Completed
ORD02239,CUST0246,2025-12-24,Store,Completed
ORD02240,CUST0197,2024-03-10,Store,Completed
ORD02241,CUST0347,2025-11-02,Distributor,Completed
ORD02242,CUST0141,2024-11-25,Distributor,Completed
ORD02243,CUST0299,2025-09-03,Distributor,Cancelled
ORD02244,CUST0270,2025-07-17,Online,Completed
ORD02245,CUST0428,2025-12-12,Store,Cancelled
ORD02246,CUST0418,2025-05-14,Online,Completed
ORD02247,CUST0317,2024-05-01,Store,Completed
ORD02248,CUST0338,2025-01-16,Store,Cancelled
ORD02249,CUST0115,2025-07-25,Online,Completed
ORD02250,CUST0387,2024-11-14,Online,Completed
ORD02251,CUST0235,2024-02-03,Online,Completed
ORD02252,CUST0227,2025-05-08,Distributor,Completed
ORD02253,CUST0270,2025-11-24,Store,Completed
ORD02254,CUST0128,2025-08-20,Distributor,Completed
ORD02255,CUST0424,2024-10-09,Store,Completed
ORD02256,CUST0059,2025-02-20,Store,Completed
ORD02257,CUST0361,2025-01-29,Online,Cancelled
ORD02258,CUST0145,2024-01-18,Distributor,Completed
ORD02259,CUST0082,2025-05-01,Distributor,Completed
ORD02260,CUST0038,2024-09-25,Online,Completed
ORD02261,CUST0051,2024-11-01,Distributor,Completed
ORD02262,CUST0008,2024-04-15,Online,Cancelled
ORD02263,CUST0403,2025-04-15,Store,Completed
ORD02264,CUST0323,2024-06-19,Online,Completed
ORD02265,CUST0208,2025-10-03,Online,Completed
ORD02266,CUST0004,2025-05-07,Store,Completed
ORD02267,CUST0315,2025-12-09,Store,Completed
ORD02268,CUST0416,2025-05-20,Online,Completed
ORD02269,CUST0024,2024-11-02,Distributor,Completed
ORD02270,CUST0083,2024-09-10,Distributor,Completed
ORD02271,CUST0156,2024-12-08,Store,Completed
ORD02272,CUST0361,2025-06-16,Distributor,Completed
ORD02273,CUST0359,2025-08-25,Distributor,Completed
ORD02274,CUST0390,2025-05-27,Distributor,Completed
ORD02275,CUST0442,2024-07-15,Store,Completed
ORD02276,CUST0494,2025-05-06,Distributor,Completed
ORD02277,CUST0160,2025-09-19,Online,Completed
ORD02278,CUST0404,2024-05-27,Store,Completed
ORD02279,CUST0311,2025-11-29,Store,Completed
ORD02280,CUST0209,2024-05-28,Store,Cancelled
ORD02281,CUST0485,2024-12-28,Distributor,Cancelled
ORD02282,CUST0333,2025-04-15,Online,Completed
ORD02283,CUST0216,2024-10-31,Store,Completed
ORD02284,CUST0236,2024-01-02,Online,Cancelled
ORD02285,CUST0404,2024-01-12,Store,Cancelled
ORD02286,CUST0222,2024-01-11,Online,Completed
ORD02287,CUST0349,2025-03-11,Store,Completed
ORD02288,CUST0319,2024-05-12,Online,Completed
ORD02289,CUST0368,2024-10-17,Store,Completed
ORD02290,CUST0024,2024-02-09,Online,Completed
ORD02291,CUST0067,2025-03-01,Distributor,Completed
ORD02292,CUST0087,2025-06-21,Store,Cancelled
ORD02293,CUST0259,2025-09-10,Distributor,Completed
ORD02294,CUST0227,2025-04-02,Store,Completed
ORD02295,CUST0254,2025-03-05,Distributor,Completed
ORD02296,CUST0249,2025-05-12,Store,Completed
ORD02297,CUST0023,2025-11-07,Store,Completed
ORD02298,CUST0019,2025-03-29,Distributor,Completed
ORD02299,CUST0034,2024-12-21,Distributor,Cancelled
ORD02300,CUST0300,2025-09-04,Store,Completed
ORD02301,CUST0181,2025-10-27,Distributor,Completed
ORD02302,CUST0326,2024-11-08,Distributor,Completed
ORD02303,CUST0436,2025-03-02,Distributor,Completed
ORD02304,CUST0326,2024-10-23,Distributor,Completed
ORD02305,CUST0359,2025-12-02,Distributor,Completed
ORD02306,CUST0022,2025-12-20,Online,Cancelled
ORD02307,CUST0335,2025-09-28,Store,Completed
ORD02308,CUST0232,2024-08-23,Distributor,Completed
ORD02309,CUST0417,2024-02-07,Store,Completed
ORD02310,CUST0021,2024-12-22,Store,Completed
ORD02311,CUST0167,2024-10-06,Distributor,Cancelled
ORD02312,CUST0045,2025-12-21,Distributor,Completed
ORD02313,CUST0208,2025-08-26,Store,Completed
ORD02314,CUST0020,2025-10-17,Store,Completed
ORD02315,CUST0003,2025-12-09,Distributor,Completed
ORD02316,CUST0144,2024-11-29,Distributor,Cancelled
ORD02317,CUST0219,2024-07-14,Distributor,Completed
ORD02318,CUST0056,2024-12-22,Online,Cancelled
ORD02319,CUST0399,2024-05-05,Store,Completed
ORD02320,CUST0009,2025-12-19,Distributor,Completed
ORD02321,CUST0117,2024-07-28,Online,Completed
ORD02322,CUST0040,2025-05-25,Online,Completed
ORD02323,CUST0072,2024-03-10,Online,Cancelled
ORD02324,CUST0095,2024-09-22,Store,Cancelled
ORD02325,CUST0306,2025-10-23,Online,Completed
ORD02326,CUST0436,2025-04-17,Distributor,Completed
ORD02327,CUST0011,2024-10-02,Online,Completed
ORD02328,CUST0364,2025-05-23,Distributor,Completed
ORD02329,CUST0317,2025-12-11,Store,Completed
ORD02330,CUST0247,2025-03-26,Store,Completed
ORD02331,CUST0056,2025-08-04,Store,Cancelled
ORD02332,CUST0315,2024-03-30,Store,Cancelled
ORD02333,CUST0381,2024-04-01,Online,Completed
ORD02334,CUST0077,2025-11-24,Distributor,Cancelled
ORD02335,CUST0184,2025-11-01,Store,Completed
ORD02336,CUST0335,2024-05-07,Online,Completed
ORD02337,CUST0070,2024-10-19,Online,Completed
ORD02338,CUST0378,2025-07-18,Online,Completed
ORD02339,CUST0497,2024-10-17,Distributor,Completed
ORD02340,CUST0165,2024-06-14,Distributor,Completed
ORD02341,CUST0131,2024-09-07,Online,Completed
ORD02342,CUST0454,2024-09-17,Store,Completed
ORD02343,CUST0457,2024-06-28,Store,Completed
ORD02344,CUST0053,2024-03-03,Distributor,Completed
ORD02345,CUST0134,2024-05-31,Online,Completed
ORD02346,CUST0397,2024-01-17,Distributor,Completed
ORD02347,CUST0031,2025-12-14,Online,Completed
ORD02348,CUST0252,2025-08-12,Online,Completed
ORD02349,CUST0450,2025-02-25,Store,Completed
ORD02350,CUST0454,2025-05-14,Distributor,Cancelled
ORD02351,CUST0063,2025-08-09,Distributor,Completed
ORD02352,CUST0381,2025-01-07,Store,Completed
ORD02353,CUST0074,2025-12-11,Online,Cancelled
ORD02354,CUST0066,2024-08-11,Distributor,Cancelled
ORD02355,CUST0361,2025-06-04,Distributor,Completed
ORD02356,CUST0408,2024-10-11,Distributor,Completed
ORD02357,CUST0457,2024-09-26,Online,Completed
ORD02358,CUST0221,2024-12-16,Online,Cancelled
ORD02359,CUST0043,2024-10-31,Distributor,Completed
ORD02360,CUST0489,2025-09-03,Distributor,Cancelled
ORD02361,CUST0237,2025-03-06,Distributor,Cancelled
ORD02362,CUST0420,2025-08-16,Store,Completed
ORD02363,CUST0061,2024-06-25,Store,Completed
ORD02364,CUST0072,2024-08-14,Store,Cancelled
ORD02365,CUST0314,2024-10-12,Distributor,Completed
ORD02366,CUST0411,2024-09-02,Online,Cancelled
ORD02367,CUST0146,2025-05-20,Store,Completed
ORD02368,CUST0346,2025-09-03,Distributor,Cancelled
ORD02369,CUST0263,2025-01-04,Online,Completed
ORD02370,CUST0371,2024-08-16,Distributor,Completed
ORD02371,CUST0170,2024-08-27,Distributor,Completed
ORD02372,CUST0320,2025-05-08,Online,Cancelled
ORD02373,CUST0217,2024-06-09,Distributor,Completed
ORD02374,CUST0403,2024-01-09,Distributor,Cancelled
ORD02375,CUST0476,2024-02-04,Online,Completed
ORD02376,CUST0325,2025-08-23,Store,Completed
ORD02377,CUST0349,2024-12-01,Distributor,Completed
ORD02378,CUST0277,2024-12-09,Online,Completed
ORD02379,CUST0120,2025-05-25,Online,Completed
ORD02380,CUST0106,2025-12-15,Store,Completed
ORD02381,CUST0288,2025-05-06,Store,Completed
ORD02382,CUST0109,2025-03-27,Online,Completed
ORD02383,CUST0211,2024-12-14,Online,Completed
ORD02384,CUST0138,2024-04-14,Store,Completed
ORD02385,CUST0114,2024-03-09,Store,Completed
ORD02386,CUST0469,2024-02-21,Distributor,Completed
ORD02387,CUST0271,2025-04-29,Online,Completed
ORD02388,CUST0213,2024-02-16,Distributor,Cancelled
ORD02389,CUST0301,2025-11-18,Online,Completed
ORD02390,CUST0036,2025-07-23,Online,Completed
ORD02391,CUST0275,2024-02-02,Online,Completed
ORD02392,CUST0131,2024-06-17,Online,Completed
ORD02393,CUST0155,2024-02-24,Distributor,Cancelled
ORD02394,CUST0081,2024-06-13,Online,Completed
ORD02395,CUST0103,2025-07-09,Store,Completed
ORD02396,CUST0118,2024-05-11,Store,Completed
ORD02397,CUST0480,2024-07-19,Online,Completed
ORD02398,CUST0379,2024-04-20,Store,Completed
ORD02399,CUST0245,2024-10-09,Online,Completed
ORD02400,CUST0326,2025-08-16,Store,Completed
